Player,Squad,Age,Pos_clean,Comp,valor_real,valor_predicho,diferencia,diferencia_pct
Malick Fofana,Lyon,19.0,FW,fr Ligue 1,31.0,18.552713960434115,-12.447286039565885,-0.40152535611502854
Neil El Aynaoui,Lens,23.0,MF,fr Ligue 1,15.999999999999998,13.59301672185566,-2.406983278144338,-0.15043645488402116
Mikel Merino,Arsenal,28.0,MF,eng Premier League,36.0,15.154609196359166,-20.845390803640832,-0.5790386334344676
Duje Ćaleta-Car,Lyon,27.0,DF,fr Ligue 1,7.999999999999998,5.293508524452128,-2.70649147554787,-0.3383114344434838
Benjamin Pavard,Inter,28.0,DF,it Serie A,26.000000000000004,5.677337437224797,-20.322662562775207,-0.7816408677990463
Mamadou Sylla,Valladolid,30.0,FW,es La Liga,2.2,3.86435070685888,1.6643507068588796,0.756523048572218
Youssouf Sabaly,Betis,31.0,DF,es La Liga,3.5,3.0093828729651353,-0.4906171270348647,-0.14017632200996136
Castello Lukeba,RB Leipzig,21.0,DF,de Bundesliga,41.00000000000001,12.845900154876409,-28.154099845123596,-0.6866853620761851
Pavel Kadeřábek,Hoffenheim,32.0,DF,de Bundesliga,2.6999999999999997,2.8084611428583783,0.1084611428583786,0.04017079365125134
Raphaël Guerreiro,Bayern Munich,30.0,DF,de Bundesliga,9.000000000000002,8.811187793563038,-0.18881220643696395,-0.020979134048551545
Arthur Vermeeren,RB Leipzig,19.0,MF,de Bundesliga,23.0,14.375648884835362,-8.624351115164638,-0.3749717876158538
Hugo Álvarez,Celta Vigo,21.0,MF,es La Liga,8.5,20.02413223623675,11.524132236236749,1.3557802630866764
Jake O'Brien,Everton,23.0,DF,eng Premier League,18.999999999999996,17.741456931167576,-1.2585430688324202,-0.06623910888591686
Yunus Musah,Milan,21.0,MF,it Serie A,21.0,12.881324782663677,-8.118675217336323,-0.38660358177792015
Mathias Pereira Lage,Brest,27.0,FW,fr Ligue 1,3.5,4.501482534316181,1.0014825343161808,0.2861378669474802
Alexander Prass,Hoffenheim,23.0,DF,de Bundesliga,6.0,8.469729926215742,2.4697299262157415,0.41162165436929027
Eric García,Barcelona,23.0,DF,es La Liga,18.999999999999996,12.611422370895383,-6.3885776291046135,-0.3362409278476113
Alexander Sørloth,Atlético Madrid,28.0,FW,es La Liga,26.000000000000004,22.891991581670986,-3.1080084183290175,-0.11953878532034681
Daichi Kamada,Crystal Palace,27.0,MF,eng Premier League,13.0,10.00561655570359,-2.9943834442964103,-0.2303371880228008
Óscar de Marcos,Athletic Club,35.0,DF,es La Liga,2.5,2.2143902486224913,-0.28560975137750866,-0.11424390055100346
Valentin Rongier,Marseille,29.0,MF,fr Ligue 1,10.000000000000002,6.475560443993356,-3.524439556006646,-0.35244395560066455
Alphonso Davies,Bayern Munich,23.0,DF,de Bundesliga,51.0,12.448718933864711,-38.55128106613529,-0.7559074718850056
Antonio Nusa,RB Leipzig,19.0,MF,de Bundesliga,29.000000000000004,16.840324305837676,-12.159675694162328,-0.4192991618676664
Lutsharel Geertruida,RB Leipzig,24.0,DF,de Bundesliga,21.0,8.065033380990071,-12.934966619009929,-0.6159507913814252
Yukinari Sugawara,Southampton,24.0,DF,eng Premier League,12.0,16.678687771437065,4.678687771437065,0.38989064761975545
Lautaro Valenti,Parma,25.0,DF,it Serie A,2.5,6.84873978837365,4.34873978837365,1.73949591534946
Saúl Ñíguez,Sevilla,29.0,MF,es La Liga,4.0,3.936154542261521,-0.06384545773847883,-0.015961364434619707
Jordan Veretout,Lyon,31.0,MF,fr Ligue 1,4.999999999999999,4.194139027242169,-0.8058609727578299,-0.161172194551566
Samuel Lino,Atlético Madrid,24.0,MF,es La Liga,23.0,13.773106017881403,-9.226893982118597,-0.4011693035703738
Kevin Stöger,Gladbach,30.0,MF,de Bundesliga,4.5,7.262253281272299,2.762253281272299,0.6138340625049553
Isco,Betis,32.0,MF,es La Liga,6.999999999999999,11.911801516247019,4.91180151624702,0.7016859308924315
Junior Adamu,Freiburg,23.0,FW,de Bundesliga,6.0,8.150542436606706,2.150542436606706,0.358423739434451
Mario Götze,Eint Frankfurt,32.0,MF,de Bundesliga,4.999999999999999,4.4041747857792855,-0.5958252142207137,-0.11916504284414275
David Zec,Holstein Kiel,24.0,DF,de Bundesliga,3.5,7.599332108362845,4.099332108362845,1.1712377452465272
Cameron Burgess,Ipswich Town,28.0,DF,eng Premier League,1.5,10.364238307864257,8.864238307864257,5.909492205242838
Karol Linetty,Torino,29.0,MF,it Serie A,2.8,3.8571710528318235,1.0571710528318237,0.3775610902970799
Harry Winks,Leicester City,28.0,MF,eng Premier League,10.000000000000002,14.53741534953766,4.537415349537659,0.4537415349537658
Patrizio Masini,Genoa,23.0,MF,it Serie A,6.999999999999999,7.214514307013758,0.21451430701375873,0.030644901001965538
Beto,Everton,26.0,FW,eng Premier League,23.0,20.510393371963236,-2.489606628036764,-0.10824376643638105
András Schäfer,Union Berlin,25.0,MF,de Bundesliga,6.0,4.982146258538544,-1.0178537414614564,-0.16964229024357605
Brais Méndez,Real Sociedad,27.0,MF,es La Liga,23.0,8.051652015639057,-14.948347984360943,-0.6499281732330845
Fali Candé,Venezia,26.0,DF,it Serie A,3.5,7.115294334606965,3.615294334606965,1.0329412384591328
Pierre Lees-Melou,Brest,31.0,MF,fr Ligue 1,6.999999999999999,4.1394896507278816,-2.8605103492721176,-0.40864433561030256
Facundo Buonanotte,Leicester City,19.0,FW,eng Premier League,21.0,32.369748424549144,11.369748424549144,0.5414165916451973
Yassin Belkhdim,Angers,22.0,MF,fr Ligue 1,2.0,5.857805423510406,3.8578054235104062,1.9289027117552031
Alessio Zerbin,Venezia,25.0,DF,it Serie A,4.999999999999999,5.595696647760487,0.5956966477604881,0.11913932955209765
Yannick Gerhardt,Wolfsburg,30.0,MF,de Bundesliga,3.5,3.7536094707104772,0.25360947071047724,0.07245984877442206
Juan Foyth,Villarreal,26.0,DF,es La Liga,15.999999999999998,6.097293460489848,-9.90270653951015,-0.6189191587193845
Casper Tengstedt,Hellas Verona,24.0,FW,it Serie A,6.999999999999999,9.196006084104837,2.1960060841048383,0.3137151548721198
Leonardo Spinazzola,Napoli,31.0,DF,it Serie A,4.5,4.736273528335101,0.23627352833510074,0.052505228518911276
Frank Magri,Toulouse,24.0,FW,fr Ligue 1,4.0,7.0056937715171985,3.0056937715171985,0.7514234428792996
Jeremy Doku,Manchester City,22.0,FW,eng Premier League,51.0,43.049605844479736,-7.950394155520264,-0.1558900814807895
Nathan Zeze,Nantes,19.0,DF,fr Ligue 1,15.999999999999998,8.671549650183762,-7.3284503498162366,-0.45802814686351484
Youssef Maleh,Empoli,25.0,MF,it Serie A,4.2,5.227217508197558,1.027217508197558,0.24457559718989477
Abdoulaye Bamba,Angers,34.0,DF,fr Ligue 1,1.3,1.4350103587739185,0.13501035877391843,0.10385412213378341
Felix Nmecha,Dortmund,23.0,MF,de Bundesliga,29.000000000000004,11.105983401855559,-17.894016598144447,-0.6170350551084292
Mattia Bani,Genoa,30.0,DF,it Serie A,3.5,3.9208716938184307,0.4208716938184307,0.12024905537669449
Christian Mawissa,Monaco,19.0,DF,fr Ligue 1,15.999999999999998,9.075590981919943,-6.9244090180800555,-0.4327755636300035
Nicolas Pépé,Villarreal,29.0,FW,es La Liga,6.999999999999999,6.222980941041989,-0.7770190589580102,-0.11100272270828718
Amos Pieper,Werder Bremen,26.0,DF,de Bundesliga,4.5,5.23898103998574,0.7389810399857399,0.16421800888572
Roberto Férnandez,Espanyol,22.0,FW,es La Liga,4.5,8.949253646557546,4.449253646557546,0.9887230325683435
Casemiro,Manchester Utd,32.0,MF,eng Premier League,11.000000000000002,6.47860130242706,-4.521398697572942,-0.41103624523390375
Nnamdi Collins,Eint Frankfurt,20.0,DF,de Bundesliga,11.000000000000002,12.034475866436205,1.0344758664362033,0.09404326058510937
Tanguy Coulibaly,Montpellier,23.0,FW,fr Ligue 1,2.5,6.102833278153041,3.6028332781530414,1.4411333112612166
Andoni Gorosabel,Athletic Club,27.0,DF,es La Liga,6.0,4.11399829882417,-1.8860017011758297,-0.3143336168626383
Iñigo Ruiz de Galarreta,Athletic Club,30.0,MF,es La Liga,4.0,3.8706475071058177,-0.12935249289418227,-0.03233812322354557
Milan Badelj,Genoa,35.0,MF,it Serie A,1.8,2.616118626628102,0.816118626628102,0.4533992370156122
Albert Sambi Lokonga,Sevilla,24.0,MF,es La Liga,9.000000000000002,8.452956078811681,-0.5470439211883207,-0.060782657909813395
Samuele Birindelli,Monza,25.0,DF,it Serie A,3.8,6.888398256242874,3.088398256242874,0.812736383221809
Eric Dier,Bayern Munich,30.0,DF,de Bundesliga,9.000000000000002,6.7765424904806455,-2.2234575095193563,-0.24705083439103953
Ryan Manning,Southampton,28.0,DF,eng Premier League,4.0,8.90379199894847,4.903791998948471,1.2259479997371177
Kévin Danois,Auxerre,20.0,MF,fr Ligue 1,9.000000000000002,8.112089203838027,-0.8879107961619752,-0.09865675512910833
M'Bala Nzola,Lens,27.0,FW,fr Ligue 1,6.999999999999999,6.469054664137313,-0.5309453358626861,-0.07584933369466945
Darko Lazović,Hellas Verona,33.0,DF,it Serie A,2.5,2.7491170737225312,0.24911707372253122,0.09964682948901249
Aritz Elustondo,Real Sociedad,30.0,DF,es La Liga,4.0,3.542819839223883,-0.457180160776117,-0.11429504019402925
Giovani Lo Celso,Betis,28.0,MF,es La Liga,15.999999999999998,11.060911840078896,-4.939088159921102,-0.30869300999506893
Christopher Wooh,Rennes,22.0,DF,fr Ligue 1,6.999999999999999,6.412729188537692,-0.5872708114623073,-0.08389583020890105
Aleix García,Leverkusen,27.0,MF,de Bundesliga,21.0,13.92854519737811,-7.07145480262189,-0.3367359429819948
André Ayew,Le Havre,34.0,FW,fr Ligue 1,1.6,1.8664088494109181,0.266408849410918,0.16650553088182377
Adrian Bernabe,Parma,23.0,MF,it Serie A,15.999999999999998,11.465801750787543,-4.534198249212455,-0.2833873905757785
Aleksandar Pavlovic,Bayern Munich,20.0,MF,de Bundesliga,56.00000000000002,22.322696639628962,-33.677303360371056,-0.6013804171494829
Georges Mikautadze,Lyon,23.0,FW,fr Ligue 1,23.0,20.170201002891133,-2.829798997108867,-0.12303473900473334
Omar Marmoush,Eint Frankfurt,25.0,FW,de Bundesliga,76.0,23.726369842919908,-52.27363015708009,-0.6878109231194749
Cameron Archer,Southampton,23.0,FW,eng Premier League,13.0,16.79912447584681,3.79912447584681,0.29224034429590845
Franck Honorat,Gladbach,27.0,FW,de Bundesliga,13.0,8.03511627884671,-4.96488372115329,-0.3819141323964069
Kristoffer Ajer,Brentford,26.0,DF,eng Premier League,18.999999999999996,10.43011707958277,-8.569882920417227,-0.4510464694956436
Stefan Bell,Mainz 05,32.0,DF,de Bundesliga,1.8,2.498383870333578,0.6983838703335781,0.38799103907421
Karim Adeyemi,Dortmund,22.0,FW,de Bundesliga,46.0,16.35124252122697,-29.64875747877303,-0.6445382060602833
Alessandro Deiola,Cagliari,28.0,MF,it Serie A,2.6,4.697425547264147,2.0974255472641468,0.8067021335631334
Andrea Colpani,Fiorentina,25.0,FW,it Serie A,10.5,6.337839226050528,-4.162160773949472,-0.396396264185664
Carles Pérez,Getafe,26.0,MF,es La Liga,3.0000000000000004,4.798374692928492,1.7983746929284918,0.5994582309761639
Gvidas Gineitis,Torino,20.0,MF,it Serie A,6.999999999999999,11.89287541828282,4.892875418282821,0.6989822026118316
Matteo Cancellieri,Parma,22.0,FW,it Serie A,5.5,8.089856516379102,2.5898565163791023,0.4708830029780186
Donny van de Beek,Girona,27.0,MF,es La Liga,6.0,4.599552161377272,-1.4004478386227284,-0.23340797310378805
Derek Cornelius,Marseille,26.0,DF,fr Ligue 1,6.0,7.046370306361842,1.0463703063618421,0.17439505106030703
Paulo Dybala,Roma,30.0,FW,it Serie A,9.000000000000002,7.505929547058484,-1.4940704529415179,-0.16600782810461306
Cristian Romero,Tottenham,26.0,DF,eng Premier League,51.0,16.32149790551294,-34.67850209448706,-0.6799706293036678
Jordan Zemura,Udinese,24.0,DF,it Serie A,5.5,6.325378295379876,0.8253782953798758,0.15006878097815923
Álex Muñoz,Las Palmas,30.0,DF,es La Liga,2.0,3.235280020294479,1.235280020294479,0.6176400101472395
Joan Jordán,Alavés,30.0,MF,es La Liga,3.5,6.245868141498574,2.7458681414985744,0.7845337547138784
Valentin Gendrey,Hoffenheim,24.0,DF,de Bundesliga,7.999999999999998,6.117172827872801,-1.8828271721271976,-0.23535339651589976
Emmanuel Agbadou,Wolves,27.0,DF,eng Premier League,21.0,12.74087273555246,-8.25912726444754,-0.3932917744975019
Tosin Adarabioyo,Chelsea,26.0,DF,eng Premier League,21.0,18.03959543889499,-2.9604045611050083,-0.14097164576690516
Carlos Soler,West Ham,27.0,MF,eng Premier League,18.999999999999996,12.911304570014348,-6.088695429985648,-0.320457654209771
Yves Bissouma,Tottenham,27.0,MF,eng Premier League,26.000000000000004,12.572441387112368,-13.427558612887635,-0.5164445620341398
Răzvan Marin,Cagliari,28.0,MF,it Serie A,4.5,7.357074710126991,2.857074710126991,0.6349054911393313
Manuel Lazzari,Lazio,30.0,DF,it Serie A,4.5,3.680655213666481,-0.8193447863335188,-0.1820766191852264
Yaser Asprilla,Girona,20.0,FW,es La Liga,15.999999999999998,11.69024443165836,-4.309755568341638,-0.2693597230213524
Anass Zaroury,Lens,23.0,FW,fr Ligue 1,9.000000000000002,7.599740997051601,-1.4002590029484008,-0.15558433366093338
Iván Sánchez,Valladolid,31.0,MF,es La Liga,1.6,3.070829734462568,1.4708297344625678,0.9192685840391048
Kamaldeen Sulemana,Southampton,22.0,FW,eng Premier League,13.999999999999996,17.266896437608995,3.266896437608999,0.23334974554349996
Joshua Zirkzee,Manchester Utd,23.0,FW,eng Premier League,31.0,19.78864860605028,-11.21135139394972,-0.3616564965790232
Philipp Sander,Gladbach,26.0,MF,de Bundesliga,4.999999999999999,5.728849251551745,0.728849251551746,0.14576985031034922
Juanmi Latasa,Valladolid,23.0,FW,es La Liga,3.0000000000000004,6.503741738342141,3.5037417383421405,1.1679139127807134
Marnon Busch,Heidenheim,29.0,DF,de Bundesliga,2.2,3.808580361979916,1.6085803619799157,0.7311728918090525
Antonio Sánchez,Mallorca,27.0,MF,es La Liga,3.5,4.021077329716448,0.5210773297164479,0.14887923706184228
Pablo Durán,Celta Vigo,23.0,FW,es La Liga,4.5,8.69091041616526,4.190910416165259,0.931313425814502
Ali Abdi,Nice,30.0,DF,fr Ligue 1,4.0,3.5396135093713386,-0.46038649062866144,-0.11509662265716536
Jannik Vestergaard,Leicester City,31.0,DF,eng Premier League,4.999999999999999,7.469900245298822,2.469900245298823,0.49398004905976467
Moritz Broschinski,Bochum,23.0,FW,de Bundesliga,3.0000000000000004,7.606187170356951,4.60618717035695,1.5353957234523166
Alexis Saelemaekers,Roma,25.0,DF,it Serie A,17.999999999999996,10.13564228558977,-7.864357714410227,-0.4369087619116794
Jack Stephens,Southampton,30.0,DF,eng Premier League,2.5,8.355150283260478,5.855150283260478,2.3420601133041914
Gaby Jean,Lecce,24.0,DF,it Serie A,3.0000000000000004,7.80587546142364,4.805875461423639,1.601958487141213
David Torres,Valladolid,21.0,DF,es La Liga,1.5,8.030035112277647,6.5300351122776465,4.353356741518431
Malang Sarr,Lens,25.0,DF,fr Ligue 1,6.0,5.106741762700802,-0.8932582372991984,-0.14887637288319974
Brahim Díaz,Real Madrid,24.0,FW,es La Liga,41.00000000000001,10.166465602661516,-30.83353439733849,-0.7520374243253288
Jacopo Fazzini,Empoli,21.0,MF,it Serie A,11.000000000000002,11.826556263219457,0.8265562632194552,0.07514147847449591
Martín Payero,Udinese,25.0,MF,it Serie A,6.499999999999999,5.972812878170795,-0.5271871218292041,-0.0811057110506468
Julien Le Cardinal,Brest,26.0,DF,fr Ligue 1,2.5,3.9017730886714976,1.4017730886714976,0.5607092354685991
Emerson,Milan,25.0,DF,it Serie A,11.000000000000002,5.7381952733703665,-5.261804726629635,-0.47834588423905766
Suat Serdar,Hellas Verona,27.0,MF,it Serie A,5.5,5.225757715674277,-0.27424228432572306,-0.04986223351376783
Selim Amallah,Valladolid,27.0,MF,es La Liga,2.6,5.125226497874897,2.5252264978748973,0.9712409607211143
Daniel Mosquera,Hellas Verona,24.0,FW,it Serie A,2.5,8.742961876058516,6.242961876058516,2.4971847504234064
Leandro Paredes,Roma,30.0,MF,it Serie A,6.0,7.494190491336987,1.4941904913369868,0.24903174855616447
Dwight McNeil,Everton,24.0,MF,eng Premier League,26.000000000000004,25.998173481104068,-0.0018265188959354361,-7.025072676674753e-05
Ridgeciano Haps,Venezia,31.0,DF,it Serie A,1.9000000000000001,2.844923186552981,0.944923186552981,0.49732799292262153
Myles Lewis-Skelly,Arsenal,17.0,DF,eng Premier League,46.0,32.44047869099306,-13.55952130900694,-0.2947722023697161
Kevin Vogt,Union Berlin,32.0,DF,de Bundesliga,2.0,3.3181197498913892,1.3181197498913892,0.6590598749456946
Jorge Herrando,Osasuna,23.0,DF,es La Liga,4.999999999999999,6.57759985613343,1.577599856133431,0.31551997122668624
Mario Lemina,Wolves,30.0,MF,eng Premier League,8.5,7.109833944002611,-1.3901660559973887,-0.16354894776439868
Antony,Betis,24.0,FW,es La Liga,36.0,10.167696839486304,-25.832303160513696,-0.717563976680936
Marcus Pedersen,Torino,24.0,DF,it Serie A,4.0,5.902280556516937,1.9022805565169367,0.4755701391292342
Nathan Tella,Leverkusen,25.0,MF,de Bundesliga,15.999999999999998,7.595355594635322,-8.404644405364676,-0.5252902753352924
Oriol Romeu,Girona,32.0,MF,es La Liga,2.2,2.9142999755781647,0.7142999755781645,0.3246818070809838
Ben Johnson,Ipswich Town,24.0,DF,eng Premier League,9.000000000000002,11.09984854013266,2.0998485401326583,0.2333165044591842
Williot Swedberg,Celta Vigo,20.0,FW,es La Liga,6.0,13.159225192285039,7.159225192285039,1.193204198714173
Abel Ruiz,Girona,24.0,FW,es La Liga,4.999999999999999,6.53303620084547,1.533036200845471,0.30660724016909424
Derrick Köhn,Werder Bremen,25.0,DF,de Bundesliga,6.0,6.690408468095276,0.690408468095276,0.11506807801587933
Francisco Conceição,Juventus,21.0,FW,it Serie A,29.000000000000004,13.217740950529201,-15.782259049470802,-0.5442158292920966
Issa Diop,Fulham,27.0,DF,eng Premier League,15.0,9.956800623529471,-5.043199376470529,-0.33621329176470194
Manu Morlanes,Mallorca,25.0,MF,es La Liga,3.5,4.448016600360161,0.9480166003601607,0.2708618858171888
Emmanuel Biumla,Angers,19.0,DF,fr Ligue 1,4.999999999999999,8.168855967424367,3.168855967424368,0.6337711934848737
Niklas Dorsch,Heidenheim,26.0,MF,de Bundesliga,4.5,6.067725250215248,1.567725250215248,0.34838338893672177
Arnaut Danjuma,Girona,27.0,FW,es La Liga,4.999999999999999,5.541987623692117,0.5419876236921182,0.10839752473842365
Carlos Martín,Alavés,22.0,FW,es La Liga,3.8,6.787925449785167,2.987925449785167,0.7862961709960966
Ben Davies,Tottenham,31.0,DF,eng Premier League,6.999999999999999,8.67408302625838,1.6740830262583808,0.23915471803691157
Hernani,Parma,30.0,MF,it Serie A,2.6,4.18065653282835,1.5806565328283502,0.6079448203185962
Leon Goretzka,Bayern Munich,29.0,MF,de Bundesliga,23.0,9.13688471585609,-13.86311528414391,-0.6027441427888657
Steven Skrzybski,Holstein Kiel,31.0,MF,de Bundesliga,2.3,4.629247441999834,2.3292474419998346,1.012716279130363
Kamory Doumbia,Brest,21.0,MF,fr Ligue 1,4.999999999999999,9.302603238705178,4.302603238705179,0.8605206477410359
Sorba Thomas,Nantes,24.0,FW,fr Ligue 1,4.5,6.0970819531437295,1.5970819531437295,0.35490710069860654
Amadou Haidara,RB Leipzig,26.0,MF,de Bundesliga,17.0,6.581890824190794,-10.418109175809207,-0.6128299515181886
Antonio Sanabria,Torino,28.0,FW,it Serie A,3.8,4.222202064071708,0.42220206407170835,0.11110580633466009
Lilian Raolisoa,Angers,24.0,DF,fr Ligue 1,1.8,4.376857489293614,2.576857489293614,1.4315874940520077
Adam Wharton,Crystal Palace,20.0,MF,eng Premier League,46.0,23.030794490595767,-22.969205509404233,-0.49933055455226594
Michael Svoboda,Venezia,25.0,DF,it Serie A,1.9000000000000001,6.217587877132185,4.317587877132184,2.2724146721748335
Aitor Ruibal,Betis,28.0,DF,es La Liga,4.5,3.5107793867715835,-0.9892206132284165,-0.2198268029396481
Kieran Trippier,Newcastle Utd,33.0,DF,eng Premier League,4.999999999999999,7.308797760178037,2.308797760178038,0.4617595520356077
Marco Komenda,Holstein Kiel,27.0,DF,de Bundesliga,1.8,4.267230126180274,2.467230126180274,1.3706834034334856
Daniel Maldini,Monza,22.0,MF,it Serie A,11.000000000000002,12.098802714529652,1.0988027145296506,0.09989115586633186
Bence Dárdai,Wolfsburg,18.0,MF,de Bundesliga,13.0,11.464692035061212,-1.535307964938788,-0.11810061268759907
Keven Schlotterbeck,Augsburg,27.0,DF,de Bundesliga,6.999999999999999,4.80699310364955,-2.1930068963504494,-0.3132866994786357
Pablo Ibáñez,Osasuna,25.0,MF,es La Liga,3.0000000000000004,5.775753568553169,2.7757535685531685,0.9252511895177227
Osame Sahraoui,Lille,23.0,FW,fr Ligue 1,13.0,9.669980585471007,-3.3300194145289925,-0.25615533957915326
Amadou Koné,Reims,19.0,MF,fr Ligue 1,1.5,7.899703731498123,6.399703731498123,4.266469154332082
Marin Pongračić,Fiorentina,26.0,DF,it Serie A,11.000000000000002,5.584036926017366,-5.415963073982636,-0.4923602794529668
Valentin Mihaila,Parma,24.0,FW,it Serie A,4.0,5.730043590562771,1.7300435905627713,0.43251089764069284
Unai Gómez,Athletic Club,21.0,MF,es La Liga,6.999999999999999,8.694281745804169,1.6942817458041697,0.2420402494005957
Andreas Hanche-Olsen,Mainz 05,27.0,DF,de Bundesliga,6.999999999999999,4.311379428816641,-2.6886205711833577,-0.384088653026194
David Neres,Napoli,27.0,FW,it Serie A,31.0,6.552126879115763,-24.44787312088424,-0.7886410684156206
Max Geschwill,Holstein Kiel,23.0,DF,de Bundesliga,2.5,5.938492427803193,3.438492427803193,1.3753969711212772
Kingsley Coman,Bayern Munich,28.0,FW,de Bundesliga,31.0,7.9949111396176615,-23.005088860382337,-0.7420996406574948
André Gomes,Lille,31.0,MF,fr Ligue 1,3.5,3.6358213676409044,0.13582136764090436,0.03880610504025839
Ridle Baku,RB Leipzig,26.0,DF,de Bundesliga,10.000000000000002,5.556281622433918,-4.443718377566084,-0.4443718377566083
Ricardo Rodríguez,Betis,31.0,DF,es La Liga,3.0000000000000004,2.4630858087076244,-0.536914191292376,-0.17897139709745866
Nicolas Viola,Cagliari,34.0,FW,it Serie A,2.0,2.377401023747386,0.37740102374738616,0.18870051187369308
Alexander Bernhardsson,Holstein Kiel,25.0,FW,de Bundesliga,4.0,7.504138332762323,3.504138332762323,0.8760345831905807
Ander Barrenetxea,Real Sociedad,22.0,MF,es La Liga,15.999999999999998,9.185640971517746,-6.814359028482253,-0.42589743928014084
Orel Mangala,Everton,26.0,MF,eng Premier League,18.999999999999996,11.357488170989534,-7.642511829010463,-0.4022374646847613
Romain Del Castillo,Brest,28.0,FW,fr Ligue 1,7.999999999999998,6.303028897035369,-1.6969711029646293,-0.21212138787057871
Ignace Van Der Brempt,Como,22.0,DF,it Serie A,4.999999999999999,6.908552583796359,1.90855258379636,0.38171051675927203
Hugo Sotelo,Celta Vigo,20.0,MF,es La Liga,4.999999999999999,12.766308736536011,7.766308736536012,1.5532617473072028
Mostafa Mohamed,Nantes,26.0,FW,fr Ligue 1,6.0,4.896641760413729,-1.1033582395862709,-0.18389303993104514
Assane Diao,Como,18.0,FW,it Serie A,31.0,18.72638029961392,-12.273619700386082,-0.3959232161414865
Fermin López,Barcelona,21.0,MF,es La Liga,51.0,20.04312558414508,-30.95687441585492,-0.6069975375657828
Radu Drăgușin,Tottenham,22.0,DF,eng Premier League,26.000000000000004,19.019989137604497,-6.980010862395506,-0.26846195624598096
Florian Tardieu,Saint-Étienne,32.0,MF,fr Ligue 1,1.6,3.952309289909387,2.3523092899093867,1.4701933061933665
Arthur Atta,Udinese,21.0,MF,it Serie A,9.000000000000002,11.534869156763753,2.534869156763751,0.2816521285293056
Danel Sinani,St. Pauli,27.0,FW,de Bundesliga,2.5,5.0414241542634635,2.5414241542634635,1.0165696617053854
Arda Güler,Real Madrid,19.0,MF,es La Liga,46.0,19.9387880085114,-26.0612119914886,-0.5665480867714914
Max Rosenfelder,Freiburg,21.0,DF,de Bundesliga,9.000000000000002,8.467101381094226,-0.5328986189057758,-0.059210957656197306
Adam Armstrong,Southampton,27.0,FW,eng Premier League,13.0,9.975398361391607,-3.0246016386083934,-0.23266166450833795
Arouna Sangante,Le Havre,22.0,DF,fr Ligue 1,9.000000000000002,7.594998103300725,-1.405001896699277,-0.1561113218554752
Serge Gnabry,Bayern Munich,29.0,FW,de Bundesliga,23.0,8.244790458681273,-14.755209541318727,-0.6415308496225534
Pablo Marín,Real Sociedad,21.0,MF,es La Liga,9.000000000000002,9.15826400221474,0.1582640022147377,0.01758488913497085
Jesper Lindstrøm,Everton,24.0,FW,eng Premier League,18.999999999999996,10.501569186836546,-8.49843081316345,-0.4472858322717606
Abdallah Sima,Brest,23.0,FW,fr Ligue 1,10.000000000000002,9.804056743911943,-0.19594325608805896,-0.019594325608805894
Lewis Holtby,Holstein Kiel,33.0,MF,de Bundesliga,1.5,2.345418881018797,0.845418881018797,0.5636125873458647
Álvaro Tejero,Espanyol,28.0,MF,es La Liga,2.8,4.749308503571845,1.949308503571845,0.6961816084185161
Kalvin Phillips,Ipswich Town,28.0,MF,eng Premier League,13.0,8.080312049420517,-4.919687950579483,-0.3784375346599603
Vitor Roque,Betis,19.0,FW,es La Liga,21.0,11.089205800867969,-9.910794199132031,-0.47194258091104907
Tanner Tessmann,Lyon,22.0,MF,fr Ligue 1,6.999999999999999,8.587103347335209,1.5871033473352094,0.22672904961931567
Lilian Brassier,Rennes,24.0,DF,fr Ligue 1,11.000000000000002,6.404830630949507,-4.5951693690504944,-0.41774266991368125
Falaye Sacko,Montpellier,29.0,DF,fr Ligue 1,4.999999999999999,2.772319654885397,-2.227680345114602,-0.4455360690229205
Mika Biereth,Monaco,21.0,FW,fr Ligue 1,31.0,21.302264433980895,-9.697735566019105,-0.3128301795490034
Niccolò Pisilli,Roma,19.0,MF,it Serie A,13.999999999999996,14.00103758243059,0.0010375824305928205,7.411303075663006e-05
John Yeboah,Venezia,24.0,FW,it Serie A,2.5,7.15104635613876,4.65104635613876,1.8604185424555042
Thomas Müller,Bayern Munich,34.0,MF,de Bundesliga,6.999999999999999,3.3821327967169976,-3.6178672032830015,-0.5168381718975718
Cedric Zesiger,Augsburg,26.0,DF,de Bundesliga,7.999999999999998,4.721344816523234,-3.278655183476764,-0.4098318979345956
Ramón Terrats,Getafe,23.0,MF,es La Liga,4.999999999999999,7.992914181745352,2.992914181745353,0.5985828363490707
Mattias Svanberg,Wolfsburg,25.0,MF,de Bundesliga,13.0,6.559700241842399,-6.440299758157601,-0.49540767370443084
Yacine Adli,Fiorentina,24.0,MF,it Serie A,12.0,13.119780249359199,1.1197802493591986,0.09331502077993321
Frans Krätzig,Heidenheim,21.0,DF,de Bundesliga,4.5,6.749658746602663,2.2496587466026634,0.49992416591170297
Dani Ceballos,Real Madrid,27.0,MF,es La Liga,11.000000000000002,7.2410844727014165,-3.7589155272985852,-0.3417195933907804
Anthony Rouault,Stuttgart,23.0,DF,de Bundesliga,11.000000000000002,7.827214759644349,-3.172785240355653,-0.28843502185051384
Dani Olmo,Barcelona,26.0,MF,es La Liga,61.00000000000001,13.171250705198513,-47.8287492948015,-0.7840778572918278
