Player,Squad,Age,Pos_clean,Comp,valor_real,valor_predicho,diferencia,diferencia_pct
Jean Mattéo Bahoya,Eint Frankfurt,19.0,MF,de Bundesliga,17.999999999999996,9.380764,-8.619235992431637,-0.4788464440239799
Christopher Nkunku,Chelsea,26.0,FW,eng Premier League,36.0,25.30654,-10.693460464477539,-0.29704056845770943
Ivan Ilić,Torino,23.0,MF,it Serie A,17.0,9.720593,-7.279406547546387,-0.4282003851497875
Jesus Vazquez,Valencia,21.0,DF,es La Liga,4.0,5.070839,1.0708389282226562,0.26770973205566406
Pau Navarro,Villarreal,19.0,DF,es La Liga,4.0,5.228767,1.228766918182373,0.30719172954559326
Mats Hummels,Roma,35.0,DF,it Serie A,3.0000000000000004,2.0313993,-0.9686007499694829,-0.32286691665649425
Mathys Tel,Tottenham,19.0,FW,eng Premier League,36.0,30.045977,-5.954023361206055,-0.1653895378112793
Erhan Mašović,Bochum,25.0,DF,de Bundesliga,3.0000000000000004,4.844284,1.844284057617187,0.6147613525390623
Oliver Burke,Werder Bremen,27.0,FW,de Bundesliga,4.0,5.2816834,1.2816834449768066,0.32042086124420166
Morato,Nott'ham Forest,23.0,DF,eng Premier League,15.0,12.81425,-2.1857500076293945,-0.14571666717529297
Marc Roca,Betis,27.0,MF,es La Liga,6.999999999999999,5.1157784,-1.8842215538024893,-0.26917450768606993
Wesley Saïd,Lens,29.0,FW,fr Ligue 1,4.0,4.906743,0.906743049621582,0.2266857624053955
Ismaily,Lille,34.0,DF,fr Ligue 1,2.2,1.825612,-0.3743880510330202,-0.17017638683319097
Jon Martin,Real Sociedad,18.0,DF,es La Liga,9.000000000000002,7.1854796,-1.8145203590393084,-0.2016133732265898
Karol Mets,St. Pauli,31.0,DF,de Bundesliga,2.3,2.8922548,0.5922548294067385,0.25750209974206023
Nicolò Casale,Bologna,26.0,DF,it Serie A,6.999999999999999,4.927545,-2.0724549293518058,-0.2960649899074009
Alan Matturro,Genoa,19.0,DF,it Serie A,7.999999999999998,5.433088,-2.5669121742248517,-0.3208640217781065
Romain Faivre,Brest,26.0,MF,fr Ligue 1,6.999999999999999,8.294989,1.2949886322021493,0.1849983760288785
Nordi Mukiele,Leverkusen,26.0,DF,de Bundesliga,11.000000000000002,6.131477,-4.868523120880129,-0.44259301098910253
Oier Zarraga,Udinese,25.0,MF,it Serie A,3.0000000000000004,4.325204,1.3252038955688472,0.4417346318562823
Ethan Nwaneri,Arsenal,17.0,FW,eng Premier League,56.00000000000002,45.417767,-10.5822334289551,-0.18896845408848384
Yan Couto,Dortmund,22.0,DF,de Bundesliga,21.0,7.6689777,-13.331022262573242,-0.6348105839320591
Sirlord Conteh,Heidenheim,28.0,FW,de Bundesliga,2.5,4.739538,2.2395381927490234,0.8958152770996094
Allan Nyom,Getafe,36.0,DF,es La Liga,1.3,1.7476165,0.44761652946472164,0.3443204072805551
Adam Webster,Brighton,29.0,DF,eng Premier League,12.0,7.8962555,-4.1037445068359375,-0.3419787089029948
Goduine Koyalipou,Lens,24.0,FW,fr Ligue 1,3.5,6.096134,2.5961341857910156,0.7417526245117188
Matías Vecino,Lazio,32.0,MF,it Serie A,3.0000000000000004,2.9728427,-0.027157306671143022,-0.009052435557047673
Lucas Hernández,Paris S-G,28.0,DF,fr Ligue 1,26.000000000000004,3.3392372,-22.660762786865238,-0.8715677994948168
Adam Aznou,Valladolid,18.0,DF,es La Liga,4.999999999999999,5.5316253,0.5316252708435067,0.10632505416870137
Luca Caldirola,Monza,33.0,DF,it Serie A,1.7,1.9523188,0.2523187875747681,0.14842281622045184
Josip Stanišić,Bayern Munich,24.0,DF,de Bundesliga,33.0,9.802564,-23.197436332702637,-0.7029526161425041
César Azpilicueta,Atlético Madrid,34.0,DF,es La Liga,2.5,1.9574904,-0.5425095558166504,-0.21700382232666016
Grigoris Kastanos,Hellas Verona,26.0,MF,it Serie A,2.8,4.415783,1.615782928466797,0.5770653315952847
Siebe Van Der Heyden,St. Pauli,26.0,DF,de Bundesliga,3.5,4.5746818,1.0746817588806152,0.30705193110874723
Julio Enciso,Ipswich Town,20.0,MF,eng Premier League,23.0,22.974115,-0.025884628295898438,-0.0011254186215608017
Bojan Miovski,Girona,25.0,FW,es La Liga,3.5,3.9257128,0.42571282386779785,0.12163223539079938
Fabian Rieder,Stuttgart,22.0,MF,de Bundesliga,6.999999999999999,7.485388,0.4853878021240243,0.06934111458914634
Juma Bah,Valladolid,18.0,DF,es La Liga,6.999999999999999,5.9017324,-1.0982675552368155,-0.1568953650338308
Munir El Haddadi,Leganés,28.0,FW,es La Liga,3.5,4.613934,1.11393404006958,0.3182668685913086
Mathias Jensen,Brentford,28.0,MF,eng Premier League,15.0,14.440049,-0.5599508285522461,-0.03733005523681641
Tijjani Noslin,Lazio,25.0,FW,it Serie A,8.5,5.8989987,-2.601001262664795,-0.3060001485487994
Tariq Lamptey,Brighton,23.0,DF,eng Premier League,12.0,18.212248,6.212247848510742,0.5176873207092285
Jack Taylor,Ipswich Town,26.0,MF,eng Premier League,4.0,18.319662,14.319662094116211,3.5799155235290527
Mathis Amougou,Saint-Étienne,18.0,MF,fr Ligue 1,11.000000000000002,5.1033106,-5.896689414978029,-0.5360626740889116
Mamadou Diakhon,Reims,18.0,FW,fr Ligue 1,4.0,6.3603034,2.3603034019470215,0.5900758504867554
Tamás Nikitscher,Valladolid,24.0,MF,es La Liga,2.0,3.1020284,1.1020283699035645,0.5510141849517822
Conor Chaplin,Ipswich Town,27.0,MF,eng Premier League,6.999999999999999,16.574505,9.574504852294922,1.3677864074707033
Jota Silva,Nott'ham Forest,24.0,FW,eng Premier League,15.999999999999998,16.732538,0.7325382232666033,0.045783638954162716
Jon Pacheco,Real Sociedad,23.0,DF,es La Liga,6.999999999999999,4.9484587,-2.051541328430175,-0.29307733263288216
Matteo Pessina,Monza,27.0,MF,it Serie A,6.999999999999999,4.929656,-2.0703439712524405,-0.2957634244646344
Axel Witsel,Atlético Madrid,35.0,DF,es La Liga,3.0000000000000004,2.0565479,-0.943452119827271,-0.3144840399424236
Kasey McAteer,Leicester City,22.0,FW,eng Premier League,1.9000000000000001,10.394868,8.494867897033691,4.4709831037019425
Álvaro Rodríguez,Getafe,20.0,FW,es La Liga,3.5,4.792309,1.2923088073730469,0.36923108782087055
Leonidas Stergiou,Stuttgart,22.0,DF,de Bundesliga,6.0,5.6212254,-0.37877464294433594,-0.06312910715738933
Robert Skov,Union Berlin,28.0,DF,de Bundesliga,4.999999999999999,4.947074,-0.05292606353759677,-0.010585212707519356
Wilson Odobert,Tottenham,19.0,FW,eng Premier League,21.0,18.981295,-2.018705368041992,-0.09612882704961867
Zinedine Ferhat,Angers,31.0,FW,fr Ligue 1,3.3,3.2054389,-0.09456114768981916,-0.02865489323933914
Gerard Gumbau,Rayo Vallecano,29.0,MF,es La Liga,2.5,3.2550054,0.7550053596496582,0.3020021438598633
Junior Messias,Genoa,33.0,MF,it Serie A,2.5,2.5738661,0.07386612892150879,0.029546451568603516
Seko Fofana,Rennes,29.0,MF,fr Ligue 1,11.000000000000002,5.197459,-5.802540779113771,-0.527503707192161
Michail Antonio,West Ham,34.0,FW,eng Premier League,1.7,2.3209374,0.6209373950958252,0.3652572912328384
Edoardo Bove,Fiorentina,22.0,MF,it Serie A,6.0,6.4066424,0.40664243698120117,0.06777373949686687
Riccardo Sottil,Fiorentina,25.0,FW,it Serie A,6.0,6.341737,0.3417367935180664,0.05695613225301107
Alfonso Espino,Rayo Vallecano,32.0,DF,es La Liga,2.2,1.9662931,-0.23370690345764178,-0.10623041066256443
Patrick Erras,Holstein Kiel,29.0,DF,de Bundesliga,1.8,3.5342062,1.7342061519622802,0.9634478622012668
Tommaso Baldanzi,Roma,21.0,MF,it Serie A,13.0,9.055258,-3.944742202758789,-0.30344170790452224
Juan Cuadrado,Atalanta,36.0,DF,it Serie A,2.0,2.5029616,0.5029616355895996,0.2514808177947998
Tomáš Čvančara,Gladbach,23.0,FW,de Bundesliga,4.0,5.5793967,1.5793967247009277,0.39484918117523193
Diego Carlos,Aston Villa,31.0,DF,eng Premier League,10.5,6.796934,-3.703065872192383,-0.35267294020879836
Antoine Mendy,Nice,20.0,DF,fr Ligue 1,3.5,4.960719,1.460719108581543,0.4173483167375837
Umar Sadiq,Valencia,27.0,FW,es La Liga,6.0,4.833958,-1.1660418510437012,-0.19434030850728354
Aaron Cresswell,West Ham,34.0,DF,eng Premier League,1.5,2.008012,0.508012056350708,0.33867470423380536
Haris Tabakovic,Hoffenheim,30.0,FW,de Bundesliga,3.5,3.40989,-0.09011006355285645,-0.02574573244367327
Ibrahim Sissoko,Saint-Étienne,28.0,FW,fr Ligue 1,1.2,5.6035943,4.403594303131103,3.6696619192759194
Louis Leroux,Nantes,18.0,MF,fr Ligue 1,4.999999999999999,6.4374433,1.4374432563781747,0.287488651275635
Pablo Sarabia,Wolves,32.0,MF,eng Premier League,6.0,7.4464893,1.4464893341064453,0.24108155568440756
Albert Grønbaek,Rennes,23.0,MF,fr Ligue 1,12.0,6.837774,-5.16222620010376,-0.4301855166753133
Jonathan Bamba,Celta Vigo,28.0,FW,es La Liga,10.000000000000002,4.479433,-5.520566940307619,-0.5520566940307619
Rodrigo Gomes,Wolves,21.0,DF,eng Premier League,15.999999999999998,18.388506,2.388505935668947,0.14928162097930922
Senny Mayulu,Paris S-G,18.0,MF,fr Ligue 1,15.999999999999998,11.636967,-4.363033294677733,-0.27268958091735834
Mehdi Taremi,Inter,32.0,FW,it Serie A,4.5,3.4224102,-1.077589750289917,-0.2394643889533149
Ángel Correa,Atlético Madrid,29.0,FW,es La Liga,11.000000000000002,5.1762276,-5.823772430419924,-0.5294338573109021
Alidu Seidu,Rennes,24.0,DF,fr Ligue 1,10.000000000000002,4.9894314,-5.010568618774416,-0.5010568618774415
Kiliann Sildillia,Freiburg,22.0,DF,de Bundesliga,11.000000000000002,5.4186854,-5.5813145637512225,-0.5073922330682928
Sean Longstaff,Newcastle Utd,26.0,MF,eng Premier League,21.0,12.641128,-8.358872413635254,-0.39804154350644066
Roméo Lavia,Chelsea,20.0,MF,eng Premier League,41.00000000000001,20.298435,-20.701564788818366,-0.5049162143614235
Yoann Salmier,Le Havre,31.0,DF,fr Ligue 1,2.5,2.429057,-0.07094311714172363,-0.028377246856689454
Moi Gómez,Osasuna,30.0,MF,es La Liga,3.0000000000000004,3.652099,0.6520988941192623,0.21736629803975405
Nicolas Höfler,Freiburg,34.0,MF,de Bundesliga,1.5,1.7527652,0.2527651786804199,0.16851011912027994
Jordan Amavi,Brest,30.0,DF,fr Ligue 1,2.2,2.9554505,0.7554505348205565,0.34338660673661653
Yvann Macon,Saint-Étienne,25.0,DF,fr Ligue 1,2.8,4.6605496,1.8605496406555178,0.6644820145198278
Niclas Füllkrug,West Ham,31.0,FW,eng Premier League,11.000000000000002,8.377574,-2.6224260330200213,-0.2384023666381837
Sebastiaan Bornauw,Wolfsburg,25.0,DF,de Bundesliga,6.999999999999999,4.537731,-2.4622688293457022,-0.3517526899065289
Ante Rebić,Lecce,30.0,FW,it Serie A,3.2,3.7549381,0.5549381256103514,0.1734181642532348
Crysencio Summerville,West Ham,22.0,FW,eng Premier League,23.0,17.917374,-5.0826263427734375,-0.22098375403362772
Benedikt Pichler,Holstein Kiel,27.0,FW,de Bundesliga,2.5,4.6504,2.150400161743164,0.8601600646972656
Luca Kerber,Heidenheim,22.0,MF,de Bundesliga,2.5,4.6387925,2.1387925148010254,0.8555170059204101
Daniel Svensson,Dortmund,22.0,DF,de Bundesliga,13.0,6.824822,-6.175178050994873,-0.47501369623037487
Finn Jeltsch,Stuttgart,18.0,DF,de Bundesliga,21.0,12.581995,-8.418004989624023,-0.40085738045828684
Portu,Girona,32.0,FW,es La Liga,2.8,2.7416768,-0.05832319259643537,-0.02082971164158406
Tom Louchet,Nice,21.0,DF,fr Ligue 1,3.5,5.1661277,1.6661276817321777,0.47603648049490793
Rubén Peña,Osasuna,33.0,FW,es La Liga,2.2,2.042339,-0.1576609134674074,-0.07166405157609426
Iñigo Lekue,Athletic Club,31.0,DF,es La Liga,3.0000000000000004,2.6358159,-0.36418414115905806,-0.121394713719686
Alessandro Vogliacco,Parma,25.0,DF,it Serie A,3.8,4.5896335,0.7896334648132326,0.2077982802140086
Jeff Ekhator,Genoa,17.0,FW,it Serie A,6.0,5.8076844,-0.19231557846069336,-0.03205259641011556
Mattia De Sciglio,Empoli,31.0,DF,it Serie A,2.0,2.5511594,0.5511593818664551,0.27557969093322754
Sekou Mara,Strasbourg,22.0,FW,fr Ligue 1,6.0,5.049551,-0.9504489898681641,-0.15840816497802734
Thierry Correia,Valencia,25.0,DF,es La Liga,4.0,4.067913,0.06791305541992188,0.01697826385498047
Amine Adli,Leverkusen,24.0,MF,de Bundesliga,18.999999999999996,8.979296,-10.020704269409176,-0.5274054878636409
Carlos Alcaraz,Everton,21.0,FW,eng Premier League,15.0,19.231102,4.231101989746094,0.2820734659830729
Fredrik Jensen,Augsburg,26.0,MF,de Bundesliga,4.5,4.479526,-0.020473957061767578,-0.00454976823594835
Maxime Bernauer,Saint-Étienne,26.0,DF,fr Ligue 1,3.0000000000000004,4.4513016,1.4513015747070308,0.4837671915690102
Armindo Sieb,Mainz 05,21.0,FW,de Bundesliga,4.0,5.819634,1.819633960723877,0.45490849018096924
Ola Solbakken,Empoli,25.0,MF,it Serie A,3.3,4.9227047,1.6227046966552736,0.49172869595614355
João Félix,Milan,24.0,MF,it Serie A,21.0,6.3668833,-14.633116722106934,-0.6968150820050921
Lennard Maloney,Heidenheim,24.0,MF,de Bundesliga,4.5,3.9364018,-0.5635981559753418,-0.12524403466118705
Cenk Özkacar,Valladolid,23.0,DF,es La Liga,2.2,3.332186,1.1321859836578367,0.5146299925717439
Stefan Lainer,Gladbach,31.0,DF,de Bundesliga,2.2,2.576672,0.3766720771789549,0.1712145805358886
Alex Scott,Bournemouth,20.0,MF,eng Premier League,21.0,19.558863,-1.4411373138427734,-0.0686255863734654
Maroan Sannadi,Athletic Club,23.0,FW,es La Liga,11.000000000000002,5.2984586,-5.701541423797609,-0.5183219476179644
Ronald Araújo,Barcelona,25.0,DF,es La Liga,36.0,5.7192163,-30.280783653259277,-0.8411328792572021
Conor Bradley,Liverpool,21.0,DF,eng Premier League,31.0,20.421743,-10.578256607055664,-0.3412340840985698
Giorgio Altare,Venezia,25.0,DF,it Serie A,2.0,3.8700395,1.870039463043213,0.9350197315216064
Rafa Mir,Valencia,27.0,FW,es La Liga,1.8,3.5814602,1.7814602375030517,0.9897001319461398
Arthur,Leverkusen,21.0,DF,de Bundesliga,7.999999999999998,6.603787,-1.3962130546569806,-0.1745266318321226
Teddy Teuma,Reims,30.0,MF,fr Ligue 1,4.0,4.2091427,0.20914268493652344,0.05228567123413086
Henri Koudossou,Augsburg,24.0,DF,de Bundesliga,3.0000000000000004,5.4965553,2.49655532836914,0.8321851094563799
Jordy Makengo,Freiburg,22.0,DF,de Bundesliga,6.999999999999999,4.0027266,-2.9972734451293936,-0.42818192073277056
Bobby De Cordova-Reid,Leicester City,31.0,FW,eng Premier League,6.0,7.4171877,1.4171876907348633,0.23619794845581055
Marco Asensio,Aston Villa,28.0,MF,eng Premier League,21.0,21.120802,0.12080192565917969,0.0057524726504371276
Mateu Morey,Mallorca,24.0,DF,es La Liga,1.8,3.5704055,1.7704054832458496,0.9835586018032497
John Tolkin,Holstein Kiel,22.0,DF,de Bundesliga,3.5,4.745131,1.245131015777588,0.3557517187935965
Mateo Pellegrino,Parma,23.0,FW,it Serie A,6.999999999999999,6.61734,-0.3826599121093741,-0.054665701729910594
Patson Daka,Leicester City,25.0,FW,eng Premier League,15.999999999999998,13.126725,-2.8732748031616193,-0.17957967519760124
Angel Gomes,Lille,23.0,MF,fr Ligue 1,21.0,7.5460157,-13.453984260559082,-0.6406659171694801
Saïd Benrahma,Lyon,28.0,FW,fr Ligue 1,11.000000000000002,5.1111264,-5.888873577117922,-0.5353521433743564
Dennis Geiger,Hoffenheim,26.0,MF,de Bundesliga,3.0000000000000004,3.8816078,0.8816077709197994,0.29386925697326644
Anrie Chase,Stuttgart,20.0,DF,de Bundesliga,4.0,5.6793475,1.6793475151062012,0.4198368787765503
Augustine Boakye,Saint-Étienne,23.0,FW,fr Ligue 1,3.5,7.1095986,3.6095986366271973,1.0313138961791992
Mathieu Cafaro,Saint-Étienne,27.0,MF,fr Ligue 1,3.5,4.5997915,1.0997915267944336,0.3142261505126953
Joaquín Correa,Inter,29.0,FW,it Serie A,4.0,4.0338693,0.033869266510009766,0.008467316627502441
Juanpe,Girona,33.0,DF,es La Liga,1.6,1.853449,0.253448987007141,0.15840561687946314
Michel Aebischer,Bologna,27.0,MF,it Serie A,8.5,4.237125,-4.262875080108643,-0.5015147153068992
Rayan Raveloson,Auxerre,27.0,MF,fr Ligue 1,2.8,4.051883,1.2518832206726076,0.447101150240217
Oscar Højlund,Eint Frankfurt,19.0,MF,de Bundesliga,8.5,8.400596,-0.09940433502197266,-0.011694627649643841
Gerard Moreno,Villarreal,32.0,FW,es La Liga,4.999999999999999,3.9832196,-1.0167803764343253,-0.20335607528686508
Jack Grealish,Manchester City,28.0,FW,eng Premier League,29.000000000000004,15.278026,-13.721974372863773,-0.47317153009875074
Brooke Norton-Cuffy,Genoa,20.0,DF,it Serie A,4.5,5.4408016,0.9408016204833984,0.20906702677408853
Yorbe Vertessen,Union Berlin,23.0,MF,de Bundesliga,6.0,5.9476423,-0.05235767364501953,-0.008726278940836588
George Ilenikhena,Monaco,17.0,FW,fr Ligue 1,15.999999999999998,8.311367,-7.688632965087889,-0.4805395603179931
Medon Berisha,Lecce,20.0,MF,it Serie A,2.5,5.768568,3.2685680389404297,1.307427215576172
Fernando Calero,Espanyol,28.0,DF,es La Liga,2.5,2.9412766,0.44127655029296875,0.1765106201171875
Lucas Mincarelli,Montpellier,20.0,DF,fr Ligue 1,2.0,4.1866994,2.186699390411377,1.0933496952056885
Stefan Posch,Bologna,27.0,DF,it Serie A,9.000000000000002,5.3733683,-3.626631736755373,-0.40295908186170803
Cédric Bakambu,Betis,33.0,FW,es La Liga,2.5,2.9830995,0.48309946060180664,0.19323978424072266
Samuel Mbangula,Juventus,20.0,FW,it Serie A,15.0,8.046932,-6.953067779541016,-0.46353785196940106
Jorginho,Arsenal,32.0,MF,eng Premier League,6.999999999999999,3.654122,-3.3458778858184806,-0.47798255511692583
Nelson Weiper,Mainz 05,19.0,FW,de Bundesliga,11.000000000000002,9.1544695,-1.8455305099487322,-0.16777550090443016
Victor Lindelöf,Manchester Utd,30.0,DF,eng Premier League,9.000000000000002,6.832587,-2.167413234710695,-0.24082369274563276
Nathan Broadhead,Ipswich Town,26.0,MF,eng Premier League,5.5,11.4449005,5.9449005126953125,1.0808910023082385
Pasquale Mazzocchi,Napoli,29.0,DF,it Serie A,3.5,3.5276139,0.02761387825012207,0.007889679500034876
Anastasios Douvikas,Celta Vigo,24.0,FW,es La Liga,11.000000000000002,6.2656126,-4.734387397766115,-0.430398854342374
Hamari Traoré,Real Sociedad,32.0,DF,es La Liga,3.0000000000000004,2.9376585,-0.062341451644897905,-0.02078048388163263
Juan Bernat,Getafe,31.0,MF,es La Liga,3.0000000000000004,2.6629753,-0.33702468872070357,-0.11234156290690117
Jacques Ekomie,Angers,20.0,DF,fr Ligue 1,1.8,2.6850193,0.8850192546844482,0.49167736371358234
Sergi Roberto,Como,32.0,MF,it Serie A,2.5,2.4464905,-0.05350947380065918,-0.021403789520263672
Juanmi,Getafe,31.0,FW,es La Liga,3.0000000000000004,2.508633,-0.49136710166931197,-0.16378903388977062
Magnus Kofod Andersen,Venezia,25.0,MF,it Serie A,2.0,4.332966,2.332965850830078,1.166482925415039
Brajan Gruda,Brighton,20.0,MF,eng Premier League,26.000000000000004,22.6556,-3.3444004058837926,-0.1286307848416843
Gift Orban,Hoffenheim,22.0,FW,de Bundesliga,11.000000000000002,6.985239,-4.014760971069338,-0.36497827009721245
Enzo Loiodice,Las Palmas,23.0,MF,es La Liga,2.2,5.617638,3.4176381111145018,1.5534718686884097
Samuel Gigot,Lazio,30.0,DF,it Serie A,4.0,3.160693,-0.8393070697784424,-0.2098267674446106
Iker Bravo,Udinese,19.0,FW,it Serie A,4.0,6.341694,2.341693878173828,0.585423469543457
Pol Lirola,Marseille,26.0,DF,fr Ligue 1,4.999999999999999,4.87707,-0.12293004989623935,-0.024586009979247873
Nathan Aké,Manchester City,29.0,DF,eng Premier League,26.000000000000004,9.4907675,-16.509232521057132,-0.6349704815791204
Facundo Garcés,Alavés,24.0,DF,es La Liga,3.0000000000000004,2.9789414,-0.021058559417725053,-0.00701951980590835
Can Uzun,Eint Frankfurt,18.0,MF,de Bundesliga,18.999999999999996,9.47334,-9.526659965515133,-0.501403156079744
Maxim Leitsch,Mainz 05,26.0,DF,de Bundesliga,2.5,3.8981566,1.3981566429138184,0.5592626571655274
João Palhinha,Bayern Munich,29.0,MF,de Bundesliga,31.0,3.9803348,-27.019665241241455,-0.8716021045561759
Ruben Vargas,Sevilla,25.0,FW,es La Liga,7.999999999999998,5.526141,-2.4738588333129865,-0.30923235416412337
Santiago Giménez,Milan,23.0,FW,it Serie A,31.0,7.4222593,-23.57774066925049,-0.7605722796532416
Oliver Scarles,West Ham,18.0,DF,eng Premier League,9.000000000000002,12.827749,3.827749252319334,0.42530547247992595
Sergi Gómez,Espanyol,32.0,DF,es La Liga,1.6,2.115118,0.5151180267333983,0.32194876670837397
Assane Dioussé,Auxerre,26.0,MF,fr Ligue 1,1.7,3.5523033,1.8523033142089844,1.0895901848288143
Glen Kamara,Rennes,28.0,MF,fr Ligue 1,6.0,3.8634145,-2.1365854740142822,-0.35609757900238037
George Hirst,Ipswich Town,25.0,FW,eng Premier League,4.999999999999999,13.314677,8.314677238464355,1.6629354476928715
Loum Tchaouna,Lazio,20.0,FW,it Serie A,11.000000000000002,5.9269876,-5.073012351989748,-0.461182941089977
Álvaro djaló,Athletic Club,24.0,FW,es La Liga,6.0,3.8982773,-2.1017227172851562,-0.35028711954752606
Maximilian Bauer,Augsburg,24.0,DF,de Bundesliga,3.0000000000000004,4.2412906,1.2412905693054195,0.4137635231018064
Nahuel Estévez,Parma,28.0,MF,it Serie A,3.0000000000000004,3.8045435,0.8045434951782222,0.26818116505940737
Jaime Mata,Las Palmas,35.0,FW,es La Liga,1.9000000000000001,1.8933837,-0.0066162586212159535,-0.003482241379587344
Mert Kömür,Augsburg,19.0,MF,de Bundesliga,6.0,6.7262897,0.7262897491455078,0.1210482915242513
Mouctar Diakhaby,Valencia,27.0,DF,es La Liga,3.0000000000000004,3.366813,0.366812944412231,0.12227098147074365
Emmanuel Sabbi,Le Havre,26.0,FW,fr Ligue 1,2.5,3.7431307,1.2431306838989258,0.4972522735595703
Michael Folorunsho,Fiorentina,26.0,FW,it Serie A,6.999999999999999,4.535135,-2.4648652076721183,-0.3521236010960169
Adrien Tameze,Torino,30.0,MF,it Serie A,3.0000000000000004,3.066664,0.06666398048400834,0.022221326828002777
Ismaël Bennacer,Marseille,26.0,MF,fr Ligue 1,15.999999999999998,7.600755,-8.399244785308836,-0.5249527990818024
Unai Núñez,Athletic Club,27.0,DF,es La Liga,4.0,2.9257936,-1.0742063522338867,-0.2685515880584717
Walid Cheddira,Espanyol,26.0,FW,es La Liga,3.5,3.5847838,0.08478379249572754,0.024223940713065013
Michael Gregoritsch,Freiburg,30.0,FW,de Bundesliga,4.0,3.671848,-0.3281519412994385,-0.08203798532485962
Darwin Machís,Valladolid,31.0,MF,es La Liga,1.6,2.7730744,1.1730743885040282,0.7331714928150176
Chuba Akpom,Lille,28.0,FW,fr Ligue 1,7.999999999999998,6.0597377,-1.940262317657469,-0.24253278970718367
Keita Baldé,Monza,29.0,FW,it Serie A,1.9000000000000001,3.0455575,1.1455574989318846,0.602924999437834
Luck Zogbé,Brest,19.0,DF,fr Ligue 1,3.5,4.430037,0.9300370216369629,0.2657248633248465
Rémy Labeau Lascary,Lens,21.0,FW,fr Ligue 1,3.0000000000000004,5.325607,2.325606822967529,0.7752022743225095
Davide Calabria,Bologna,27.0,DF,it Serie A,5.5,4.3870773,-1.1129226684570312,-0.2023495760830966
Ivan Smolčić,Como,23.0,DF,it Serie A,2.8,4.0389204,1.2389204025268556,0.4424715723310199
Tom Cairney,Fulham,33.0,MF,eng Premier League,2.5,4.763216,2.263216018676758,0.9052864074707031
Florian Grillitsch,Valladolid,28.0,MF,es La Liga,3.0000000000000004,3.3636274,0.363627433776855,0.12120914459228499
Rasmus Nicolaisen,Toulouse,27.0,DF,fr Ligue 1,5.5,3.8572645,-1.642735481262207,-0.29867917841131036
Christian Kouamé,Fiorentina,26.0,FW,it Serie A,4.999999999999999,4.42769,-0.572309970855712,-0.11446199417114242
Mason Mount,Manchester Utd,25.0,MF,eng Premier League,29.000000000000004,19.075424,-9.924575805664066,-0.3422267519194505
Toni Lato,Mallorca,26.0,DF,es La Liga,2.8,3.3950791,0.5950791358947756,0.21252826281956272
Nicolò Cambiaghi,Bologna,23.0,FW,it Serie A,9.500000000000002,7.3590045,-2.1409955024719256,-0.2253679476286237
David Jurásek,Hoffenheim,23.0,DF,de Bundesliga,6.0,5.6448812,-0.3551187515258789,-0.059186458587646484
Eric Bailly,Villarreal,30.0,DF,es La Liga,3.0000000000000004,2.6523285,-0.34767150878906294,-0.11589050292968762
Enric Franquesa,Leganés,27.0,DF,es La Liga,2.0,3.5792997,1.5792996883392334,0.7896498441696167
Folarin Balogun,Monaco,23.0,FW,fr Ligue 1,18.999999999999996,10.132149,-8.867851257324215,-0.4667290135433798
Donyell Malen,Dortmund,25.0,FW,de Bundesliga,26.000000000000004,15.834923,-10.16507720947266,-0.3909645080566407
Lameck Banda,Lecce,23.0,FW,it Serie A,5.5,5.53047,0.030469894409179688,0.005539980801669034
Iker Muñoz,Osasuna,21.0,MF,es La Liga,4.0,4.6221156,0.6221156120300293,0.15552890300750732
Bazoumana Touré,Hoffenheim,18.0,FW,de Bundesliga,10.000000000000002,7.377692,-2.622307777404787,-0.26223077774047865
Denis Suárez,Villarreal,30.0,MF,es La Liga,2.2,3.382304,1.1823039531707762,0.5374108878048982
Gabriel Jesus,Arsenal,27.0,FW,eng Premier League,33.0,17.360277,-15.63972282409668,-0.4739309946695964
Rui Modesto,Udinese,24.0,DF,it Serie A,3.0000000000000004,4.462496,1.4624958038330074,0.48749860127766903
Patric,Lazio,31.0,DF,it Serie A,3.5,2.9594579,-0.5405421257019043,-0.15444060734340123
Andy Delort,Montpellier,32.0,FW,fr Ligue 1,2.5,2.3643258,-0.13567423820495605,-0.05426969528198242
Suso,Sevilla,30.0,FW,es La Liga,4.999999999999999,3.5525608,-1.447439193725585,-0.2894878387451171
Adnan Januzaj,Las Palmas,29.0,MF,es La Liga,2.2,3.4769244,1.276924419403076,0.5804201906377617
Gaetano Castrovilli,Monza,27.0,MF,it Serie A,2.5,3.9267116,1.4267115592956543,0.5706846237182617
Jhoanner Chávez,Lens,22.0,DF,fr Ligue 1,4.5,5.065547,0.565546989440918,0.12567710876464844
Aleksandar Sedlar,Alavés,32.0,DF,es La Liga,1.3,1.6458886,0.34588856697082515,0.2660681284390963
Antoine Bernede,Hellas Verona,25.0,MF,it Serie A,3.5,4.50487,1.0048699378967285,0.2871056965419224
Andrea Belotti,Como,30.0,FW,it Serie A,3.0000000000000004,3.7103508,0.7103507518768306,0.2367835839589435
Sacha Boey,Bayern Munich,23.0,DF,de Bundesliga,18.999999999999996,6.879701,-12.120298862457272,-0.6379104664451197
Ibrahim Sangaré,Nott'ham Forest,26.0,MF,eng Premier League,24.999999999999996,15.58738,-9.412619590759274,-0.376504783630371
